supplier_id,pos,spend,on_time_rate,avg_lt,defects_ppm,fin,geo,single_src_rate,risk_score,profit_impact,supply_risk,kraljic_segment
SUP-0019,94,1081611.63,1.0,20.5,65.52127659574468,0.8246808510638297,0.31872340425531914,0.06382978723404255,0.336396335986728,0.616787642451563,0.7200343856178417,Strategic
SUP-0020,97,1109446.0,0.9896907216494846,16.84536082474227,43.865979381443296,0.8808247422680412,0.3036082474226804,0.07216494845360824,0.2514627935392705,0.719991214082447,-0.8729153995188509,Leverage
SUP-0021,108,962787.76,0.9907407407407407,16.435185185185187,51.0462962962963,0.8494444444444444,0.30944444444444447,0.1111111111111111,0.28815118800507866,0.17621550882670337,-0.1848154051323712,Leverage
SUP-0022,97,840575.39,0.9587628865979382,21.989690721649485,63.896907216494846,0.7954639175257732,0.31948453608247424,0.09278350515463918,0.3521588725273375,-0.2769204192174754,1.015664692232055,Bottleneck
SUP-0023,113,470999.33999999997,0.9823008849557522,15.398230088495575,42.283185840707965,0.8741592920353982,0.2926548672566372,0.07964601769911504,0.24771564337733132,-1.6472251305953156,-0.9431941359677459,Routine
SUP-0024,109,1329519.83,0.9908256880733946,17.541284403669724,51.22018348623853,0.8635779816513761,0.3263302752293578,0.08256880733944955,0.2864555769337433,1.5359753832405025,-0.21661701394234173,Leverage
SUP-0025,102,648121.01,0.9901960784313726,16.50980392156863,50.61764705882353,0.8377450980392157,0.29705882352941176,0.08823529411764706,0.2819968666509887,-0.9904978916735536,-0.3002412380384282,Routine
SUP-0026,122,1128753.6,0.9836065573770492,19.4672131147541,53.89344262295082,0.8334426229508197,0.29344262295081963,0.06557377049180328,0.2928872361339759,0.791579444016175,-0.09598964051774933,Leverage
SUP-0027,107,701058.0599999999,0.9813084112149533,17.289719626168225,53.23364485981308,0.8401869158878505,0.2883177570093458,0.09345794392523364,0.29370217552515326,-0.7942192393597898,-0.08070524885495582,Bottleneck
SUP-0028,94,902047.9299999999,0.9787234042553191,15.24468085106383,47.691489361702125,0.8806382978723405,0.2987234042553192,0.0851063829787234,0.2706205946279604,-0.04899409341156175,-0.5136060589623905,Routine
SUP-0029,117,1066156.55,0.9914529914529915,16.53846153846154,46.99145299145299,0.8570940170940171,0.3313675213675214,0.06837606837606838,0.2699155113064654,0.5594836885326844,-0.5268300726219378,Leverage
SUP-0030,126,959097.83,0.9126984126984127,21.69047619047619,75.88095238095238,0.7788888888888889,0.30706349206349204,0.0873015873015873,0.41154343833736157,0.1625340798930522,2.129437044374719,Bottleneck
SUP-0031,119,1523267.67,0.9327731092436975,22.478991596638654,85.9327731092437,0.7887394957983194,0.3120168067226891,0.07563025210084033,0.44044205253939567,2.254348713902161,2.6714377658488817,Strategic
SUP-0032,102,1203847.62,0.9803921568627451,15.0,47.254901960784316,0.8826470588235295,0.31068627450980396,0.06862745098039216,0.2681202495134917,1.0700111481330996,-0.5605006555856787,Leverage
SUP-0033,118,869626.44,0.9745762711864406,15.177966101694915,44.44915254237288,0.8744915254237288,0.32449152542372883,0.11016949152542373,0.2694489895337628,-0.16920567231904107,-0.5355798048970041,Routine
SUP-0034,120,833249.65,0.8166666666666667,25.191666666666666,80.49166666666666,0.7655833333333334,0.3145,0.10833333333333334,0.4684061220352407,-0.3040826123204351,3.1959108681277715,Bottleneck
SUP-0035,99,1086896.48,0.9595959595959596,18.414141414141415,60.515151515151516,0.8152525252525252,0.3137373737373737,0.08080808080808081,0.3342693392707229,0.6363826753383676,0.6801420313828482,Strategic
SUP-0036,98,851109.65,1.0,15.653061224489797,51.5,0.8901020408163266,0.30275510204081635,0.08163265306122448,0.276785334761725,-0.23786175697764914,-0.3979848192433607,Routine
SUP-0037,128,908768.42,0.96875,23.3671875,73.296875,0.7984375,0.312109375,0.0859375,0.3810910860597592,-0.0240760309186924,1.5582955775328915,Bottleneck
SUP-0038,99,858852.7999999999,0.9595959595959596,16.646464646464647,48.92929292929293,0.843030303030303,0.28555555555555556,0.08080808080808081,0.2824364345563982,-0.20915190165584135,-0.29199703227121654,Routine
SUP-0039,109,520115.91,1.0,17.880733944954127,47.440366972477065,0.82,0.30844036697247706,0.11009174311926606,0.27398771488045814,-1.4651119571964457,-0.4504548783076591,Routine
SUP-0040,107,990558.42,0.9345794392523364,22.093457943925234,70.48598130841121,0.779252336448598,0.2847663551401869,0.14953271028037382,0.38850596817531496,0.279182858134301,1.6973635421134974,Strategic
SUP-0041,88,880408.46,1.0,14.579545454545455,51.95454545454545,0.8778409090909091,0.305,0.045454545454545456,0.27473715022425443,-0.12922837183062974,-0.43639903140108893,Routine
SUP-0042,107,791644.4,0.9626168224299065,18.074766355140188,61.28971962616822,0.8289719626168225,0.2955140186915888,0.07476635514018691,0.3301919083715958,-0.45834550379582395,0.6036687972811114,Bottleneck
SUP-0043,103,856201.4,0.912621359223301,21.961165048543688,67.36893203883496,0.8078640776699029,0.30320388349514565,0.05825242718446602,0.3716442391333846,-0.21898269537677398,1.3811176058158043,Bottleneck
SUP-0044,119,868107.05,0.9495798319327731,22.69747899159664,66.12605042016807,0.8064705882352942,0.29781512605042015,0.06722689075630252,0.35445876046760694,-0.17483922805248275,1.058799664525917,Bottleneck
SUP-0045,107,950637.14,0.9906542056074766,17.813084112149532,44.23364485981308,0.8624299065420561,0.30149532710280375,0.08411214953271028,0.2557124042669375,0.13116374794511537,-0.7932128897625965,Routine
SUP-0046,121,1349527.55,0.9917355371900827,17.34710743801653,56.710743801652896,0.8423140495867769,0.33735537190082643,0.08264462809917356,0.3110561495155879,1.6101595003658644,0.24477286429959724,Strategic
SUP-0047,115,1040643.0,0.991304347826087,17.156521739130437,41.165217391304346,0.8844347826086956,0.2872173913043478,0.09565217391304348,0.24066065062616038,0.4648851944772006,-1.0755122857031227,Leverage
SUP-0048,114,717663.11,0.9824561403508771,17.29824561403509,58.24561403508772,0.8338596491228071,0.28385964912280703,0.043859649122807015,0.30438451370477115,-0.7326514558206111,0.11964466965346719,Bottleneck
SUP-0049,114,1183606.23,0.8421052631578947,26.780701754385966,84.8859649122807,0.744298245614035,0.30815789473684213,0.08771929824561403,0.4737385159847311,0.9949606353040447,3.2959212474353317,Strategic
SUP-0050,118,1520999.99,0.9915254237288136,16.60169491525424,50.601694915254235,0.8321186440677966,0.30822033898305085,0.03389830508474576,0.27611621422778676,2.2459406674719418,-0.4105343418471879,Leverage
SUP-0051,115,1283069.25,0.9739130434782609,16.565217391304348,56.80869565217391,0.8271304347826087,0.28782608695652173,0.10434782608695652,0.3125290874748464,1.3637470999947852,0.2723981833209018,Strategic
SUP-0052,101,814348.02,0.9900990099009901,17.03960396039604,45.366336633663366,0.875049504950495,0.3217821782178218,0.0891089108910891,0.26369648390292827,-0.37416559697737034,-0.6434694836338146,Routine
SUP-0053,102,586106.92,0.9901960784313726,16.686274509803923,45.8921568627451,0.8848039215686274,0.3035294117647059,0.08823529411764706,0.26087601817022776,-1.2204321628440187,-0.6963680223433014,Routine
SUP-0054,95,766482.43,0.9894736842105263,15.23157894736842,48.68421052631579,0.8769473684210527,0.3202105263157895,0.042105263157894736,0.2687946335618906,-0.5516404184380141,-0.5478524144545478,Routine
SUP-0055,103,862934.7,0.9611650485436893,22.844660194174757,75.4368932038835,0.7739805825242718,0.2936893203883495,0.0970873786407767,0.39219983996580327,-0.19401713629057152,1.7666430294093551,Bottleneck
SUP-0056,87,660244.17,0.9540229885057471,15.459770114942529,45.95402298850575,0.8596551724137932,0.32057471264367815,0.12643678160919541,0.2854226052143937,-0.9455479462839986,-0.23599065633348681,Routine
SUP-0057,121,1069922.16,0.9752066115702479,19.264462809917354,61.396694214876035,0.8288429752066117,0.3174380165289256,0.09917355371900827,0.334245154540044,0.5734457218522443,0.6796884407232763,Strategic
SUP-0058,118,1174435.93,1.0,16.661016949152543,49.09322033898305,0.8629661016949153,0.30364406779661013,0.059322033898305086,0.26731056465649666,0.9609592293829947,-0.5756864971485292,Leverage
SUP-0059,114,865955.87,0.9912280701754386,14.421052631578947,54.89473684210526,0.8601754385964913,0.28438596491228074,0.10526315789473684,0.29544091720982374,-0.18281531873536616,-0.048094714627945546,Bottleneck
SUP-0060,113,1203420.42,0.9734513274336283,18.451327433628318,55.469026548672566,0.8253982300884956,0.30274336283185843,0.061946902654867256,0.30446672757859533,1.0684271868003756,0.12118661137483712,Strategic
SUP-0061,116,830221.95,0.9568965517241379,23.767241379310345,75.1896551724138,0.7988793103448276,0.32663793103448274,0.09482758620689655,0.3965281536310288,-0.3153086416441393,1.8478216324011063,Bottleneck
SUP-0062,108,1300848.03,0.9722222222222222,15.212962962962964,46.879629629629626,0.8672222222222222,0.29814814814814816,0.08333333333333333,0.2708141097572892,1.4296668098800718,-0.5099766344170089,Leverage
SUP-0063,91,640515.68,0.978021978021978,17.516483516483518,56.72527472527472,0.847032967032967,0.29725274725274725,0.054945054945054944,0.3032629981643375,-1.0186967414923749,0.09861036580035222,Bottleneck
SUP-0064,108,718216.95,0.9814814814814815,16.12037037037037,44.888888888888886,0.8839814814814815,0.30268518518518517,0.06481481481481481,0.25656664150803665,-0.7305979419055469,-0.7771914571171079,Routine
SUP-0065,93,731311.33,0.956989247311828,19.483870967741936,69.12903225806451,0.8088172043010753,0.309247311827957,0.10752688172043011,0.3712161102495611,-0.682046931615319,1.3730879417532296,Bottleneck
SUP-0066,107,721342.85,0.9532710280373832,17.962616822429908,65.38317757009345,0.8225233644859814,0.29925233644859817,0.09345794392523364,0.35299969963708755,-0.7190078091106972,1.0314346145173758,Bottleneck
SUP-0067,119,423489.56,0.9915966386554622,16.73109243697479,49.76470588235294,0.8649579831932772,0.3066386554621849,0.06722689075630252,0.27435363505897625,-1.8233806887558748,-0.4435919540382729,Routine
SUP-0068,119,1134050.0,0.957983193277311,17.277310924369747,47.53781512605042,0.8473109243697479,0.2954621848739496,0.09243697478991597,0.28108384646043777,0.811217301700247,-0.3173651595711175,Leverage
SUP-0069,114,1779092.6099999999,0.9736842105263158,20.54385964912281,64.09649122807018,0.8119298245614035,0.3046491228070175,0.07017543859649122,0.3396794799554097,3.2028899426153132,0.7816105701119676,Strategic
SUP-0070,110,867359.55,0.5636363636363636,28.245454545454546,104.01818181818182,0.733,0.3012727272727273,0.07272727272727272,0.6404058530426329,-0.17761078960728302,6.42180874847688,Bottleneck
SUP-0071,115,1006663.97,0.991304347826087,15.530434782608696,53.904347826086955,0.8586956521739131,0.30565217391304345,0.12173913043478261,0.29857528870085104,0.3388986082331813,0.010691204919202361,Strategic
SUP-0072,101,548483.68,0.9900990099009901,17.73267326732673,47.57425742574257,0.8437623762376237,0.30405940594059405,0.07920792079207921,0.27006982147211994,-1.3599306585644508,-0.5239359469544976,Routine
SUP-0073,125,1167403.96,0.944,19.888,63.712,0.81376,0.31336,0.096,0.3540608897042252,0.9348862692405082,1.0513374990636304,Strategic
SUP-0074,106,1133975.07,1.0,18.32075471698113,44.386792452830186,0.8675471698113207,0.3237735849056604,0.0660377358490566,0.2542480700384009,0.8109394781453292,-0.8206768436670118,Leverage
SUP-0075,107,1054362.3800000001,0.9906542056074766,18.38317757009346,58.03738317757009,0.8423364485981308,0.30102803738317757,0.102803738317757,0.31216244318229325,0.5157535639269609,0.26552167811207356,Strategic
SUP-0076,98,966513.75,0.9693877551020408,16.897959183673468,47.98979591836735,0.8348979591836734,0.28051020408163263,0.05102040816326531,0.27082449278753296,0.19003064011442264,-0.5097818980935347,Leverage
SUP-0077,112,1366943.06,0.9642857142857143,16.598214285714285,51.214285714285715,0.8357142857142856,0.3125,0.07142857142857142,0.2940717446342576,1.6747322869521377,-0.07377388798177519,Strategic
SUP-0078,113,1072606.03,0.9911504424778761,16.123893805309734,47.256637168141594,0.88,0.3293805309734513,0.08849557522123894,0.27134512816253936,0.5833969070162336,-0.5000172517023392,Leverage
SUP-0079,104,811506.86,0.9903846153846154,15.086538461538462,43.92307692307692,0.8752884615384615,0.33653846153846156,0.08653846153846154,0.26072960536490236,-0.3846999780168839,-0.699114031046855,Routine
SUP-0080,117,1515835.99,0.9914529914529915,19.299145299145298,55.965811965811966,0.831025641025641,0.3285470085470085,0.09401709401709402,0.30943639778888365,2.2267937191522247,0.21439401643010553,Strategic
SUP-0081,116,983974.91,1.0,15.879310344827585,47.241379310344826,0.8463793103448276,0.3029310344827586,0.034482758620689655,0.25816085038643105,0.25477268661370833,-0.747291671742297,Leverage
SUP-0082,105,1223388.29,0.9809523809523809,17.038095238095238,56.15238095238095,0.8285714285714286,0.2801904761904762,0.0380952380952381,0.2959966273373203,1.1424635491057265,-0.037672232500327404,Strategic
SUP-0083,113,1473273.6300000001,0.9823008849557522,16.47787610619469,50.39823008849557,0.8416814159292035,0.31053097345132746,0.09734513274336283,0.2876051789004006,2.0689820794765486,-0.1950559421559818,Leverage
SUP-0084,107,925815.25,1.0,17.457943925233646,45.73831775700935,0.8506542056074766,0.3275700934579439,0.102803738317757,0.26727649806906756,0.039129773307682796,-0.576325424497628,Routine
SUP-0085,99,667304.89,0.9797979797979798,16.727272727272727,51.94949494949495,0.8494949494949494,0.30373737373737375,0.04040404040404041,0.28361342514624366,-0.9193683876201737,-0.26992228002169083,Routine
SUP-0086,112,839975.27,0.9910714285714286,16.758928571428573,47.794642857142854,0.8511607142857143,0.29401785714285716,0.0625,0.2653010520818456,-0.2791455289435847,-0.6133754069923653,Routine
SUP-0087,100,903189.16,0.99,17.81,62.14,0.8351000000000001,0.307,0.08,0.32626371682289923,-0.04476266974174909,0.5299945844417849,Bottleneck
SUP-0088,109,1245628.34,0.9908256880733946,16.009174311926607,52.6605504587156,0.853302752293578,0.30862385321100916,0.08256880733944955,0.2893396849616642,1.2249246428272453,-0.16252484810303605,Leverage
SUP-0089,100,519990.98,0.94,21.92,76.43,0.805,0.3129,0.09,0.4030064270481846,-1.4655751694841261,1.9693232670974237,Bottleneck
SUP-0090,92,878262.54,0.9782608695652174,16.206521739130434,48.67391304347826,0.8258695652173913,0.31565217391304345,0.06521739130434782,0.2803434572586695,-0.13718495961882607,-0.33125134382634175,Routine
SUP-0091,112,1634442.51,0.9553571428571429,19.642857142857142,57.625,0.8267857142857142,0.32151785714285713,0.09821428571428571,0.32793560169073743,2.666559967955766,0.5613512023839097,Strategic
SUP-0092,110,789487.55,0.990909090909091,15.463636363636363,42.10909090909091,0.891090909090909,0.31145454545454543,0.02727272727272727,0.23826111951365964,-0.4663426175610023,-1.120516090559743,Routine
SUP-0093,102,986587.48,0.9803921568627451,16.34313725490196,43.57843137254902,0.8586274509803922,0.3050980392156863,0.06862745098039216,0.25562674909877553,0.2644595074447777,-0.7948193738181019,Leverage
SUP-0094,114,510563.54,0.9824561403508771,17.728070175438596,60.35964912280702,0.8471052631578947,0.30184210526315786,0.05263157894736842,0.315894717849673,-1.5005299925800273,0.3355214209480873,Bottleneck
SUP-0095,118,944017.08,1.0,15.194915254237289,56.74576271186441,0.8321186440677966,0.32,0.06779661016949153,0.30361608667226725,0.10661805726087309,0.10523262888550364,Bottleneck
SUP-0096,112,838756.67,0.5357142857142857,27.517857142857142,101.11607142857143,0.7285714285714285,0.3138392857142857,0.05357142857142857,0.6393855239061758,-0.2836638231384737,6.402672220883043,Bottleneck
SUP-0097,98,1051707.83,0.9693877551020408,16.387755102040817,51.714285714285715,0.8445918367346938,0.3028571428571429,0.04081632653061224,0.28675164980630524,0.5059110907158637,-0.21106409332768444,Leverage
SUP-0098,100,665477.24,0.99,16.5,46.98,0.8706999999999999,0.2994,0.05,0.25987062465947547,-0.9261449019688436,-0.715224428549618,Routine
SUP-0099,104,734248.18,0.9807692307692307,17.846153846153847,54.17307692307692,0.8344230769230769,0.3278846153846154,0.057692307692307696,0.30053638195702853,-0.6711577536190443,0.04747199836124568,Bottleneck
SUP-0100,89,608615.4,1.0,14.97752808988764,47.69662921348315,0.881123595505618,0.32853932584269663,0.10112359550561797,0.2715102844814368,-1.1369757911717908,-0.49691970372399563,Routine
SUP-0101,103,713756.64,1.0,18.640776699029125,54.83495145631068,0.8277669902912622,0.29262135922330096,0.0970873786407767,0.2958082489298725,-0.7471357662781101,-0.04120531654487884,Bottleneck
SUP-0102,109,1068990.59,0.963302752293578,16.89908256880734,44.39449541284404,0.8697247706422018,0.2779816513761468,0.07339449541284404,0.25884834122800676,0.5699916702166525,-0.7343976094341229,Leverage
SUP-0103,101,759902.98,0.9900990099009901,16.0,41.148514851485146,0.861980198019802,0.2997029702970297,0.039603960396039604,0.23735526726873032,-0.5760355363935068,-1.1375055754834222,Routine
SUP-0104,91,994644.49,0.978021978021978,18.45054945054945,54.42857142857143,0.8286813186813187,0.30043956043956044,0.07692307692307693,0.30042518301881604,0.29433308491988297,0.045386434523582965,Strategic
SUP-0105,116,660212.73,1.0,18.017241379310345,54.55172413793103,0.8225,0.29120689655172416,0.09482758620689655,0.29465167364783995,-0.94566451871916,-0.0628971746014048,Bottleneck
SUP-0106,110,928330.97,0.9818181818181818,16.490909090909092,40.4,0.8782727272727273,0.2953636363636364,0.08181818181818182,0.2412834622057179,0.04845749616339117,-1.0638312990958523,Routine
SUP-0107,124,1250890.47,0.9838709677419355,16.846774193548388,45.814516129032256,0.8690322580645161,0.33895161290322584,0.06451612903225806,0.2679025749959626,1.2444354350738818,-0.5645831954861223,Leverage
SUP-0108,93,2088170.94,0.967741935483871,16.387096774193548,47.645161290322584,0.8231182795698925,0.28419354838709676,0.0967741935483871,0.278886693460529,4.348882741076672,-0.35857331241935475,Leverage
SUP-0109,110,945360.59,1.0,15.50909090909091,51.736363636363635,0.8814545454545454,0.28845454545454546,0.08181818181818182,0.275703590490552,0.11159948958794963,-0.4182732030159311,Routine
SUP-0110,96,1067121.49,1.0,15.416666666666666,45.291666666666664,0.8421875,0.28375,0.03125,0.2469522349979156,0.5630614686085222,-0.9575120506445547,Leverage
SUP-0111,120,548984.3,0.925,17.516666666666666,44.858333333333334,0.8180833333333334,0.30574999999999997,0.1,0.28870120663792326,-1.358074472416539,-0.17449966840735484,Routine
SUP-0112,105,804548.79,0.9523809523809523,24.4,79.87619047619047,0.7891428571428571,0.32285714285714284,0.10476190476190476,0.41737934663565457,-0.4104989336123472,2.2388909609541936,Bottleneck
SUP-0113,88,866971.39,0.9886363636363636,16.625,50.54545454545455,0.8732954545454544,0.3144318181818182,0.10227272727272728,0.2842973989137899,-0.17904999941746544,-0.25709418131468165,Routine
SUP-0114,102,825392.78,0.9803921568627451,14.764705882352942,50.63725490196079,0.8438235294117646,0.32833333333333337,0.049019607843137254,0.28526642675777564,-0.3332141157760383,-0.23891982226421038,Routine
SUP-0115,120,1141434.0,0.975,15.633333333333333,44.0,0.8589166666666667,0.30175,0.058333333333333334,0.25685121296332314,0.8385955097546216,-0.7718542484538159,Leverage
SUP-0116,117,1133154.6,0.9914529914529915,17.54700854700855,42.623931623931625,0.8698290598290598,0.2958974358974359,0.07692307692307693,0.246462469058811,0.8078973602739353,-0.9666977330614466,Leverage
SUP-0117,102,650126.91,0.9901960784313726,18.11764705882353,65.76470588235294,0.8499019607843137,0.3143137254901961,0.13725490196078433,0.3483496962027565,-0.9830604664925852,0.9442226396231834,Bottleneck
SUP-0118,116,1276519.8900000001,0.9482758620689655,24.5,73.58620689655173,0.798448275862069,0.29982758620689653,0.0603448275862069,0.3830449883467071,1.33946354897867,1.5949415025524107,Strategic
SUP-0119,117,1144394.51,0.9914529914529915,15.41025641025641,47.427350427350426,0.8784615384615385,0.2915384615384615,0.1111111111111111,0.26785675778298623,0.8495724136992393,-0.5654425087499181,Leverage
SUP-0120,111,1381238.06,0.990990990990991,16.65765765765766,43.711711711711715,0.864054054054054,0.3254954954954955,0.11711711711711711,0.2632269148166893,1.7277349256489534,-0.6522763690347612,Leverage
SUP-0121,102,921486.4299999999,0.9705882352941176,17.137254901960784,50.049019607843135,0.870686274509804,0.2907843137254902,0.10784313725490197,0.2851208000247544,0.02307948422453817,-0.2416510879855229,Routine
SUP-0122,103,1219589.48,1.0,16.388349514563107,51.57281553398058,0.860873786407767,0.3205825242718447,0.038834951456310676,0.2771268703871371,1.1283784176676115,-0.3915792333530357,Leverage
SUP-0123,107,1213592.57,0.9719626168224299,19.261682242990656,72.96261682242991,0.7978504672897196,0.2838317757009346,0.056074766355140186,0.3686377891400446,1.1061432267597895,1.3247308858826528,Strategic
SUP-0124,100,633572.82,1.0,16.99,50.37,0.8639,0.2954,0.09,0.2749548715218769,-1.0444393018353324,-0.43231561412831976,Routine
SUP-0125,106,1537407.74,0.9905660377358491,20.433962264150942,58.95283018867924,0.8139622641509434,0.30311320754716986,0.1320754716981132,0.32326921200853476,2.306776907071639,0.47383189932143216,Strategic
SUP-0126,116,1160838.02,0.9741379310344828,17.017241379310345,41.258620689655174,0.8576724137931034,0.30094827586206896,0.07758620689655173,0.24973145021730625,0.9105412433206085,-0.9053871756069248,Leverage
SUP-0127,111,904832.71,0.9819819819819819,15.558558558558559,49.333333333333336,0.8457657657657657,0.3196396396396396,0.09009009009009009,0.284051066513887,-0.038668756707111285,-0.26171420695108183,Routine
SUP-0128,103,575026.27,0.9902912621359223,17.145631067961165,51.16504854368932,0.8601941747572815,0.3100970873786408,0.06796116504854369,0.28133660098191665,-1.2615167160777276,-0.3126246854418159,Routine
SUP-0129,116,1242609.25,0.9741379310344828,15.956896551724139,45.327586206896555,0.8480172413793103,0.32663793103448274,0.14655172413793102,0.2814284406533084,1.2137305374433227,-0.310902209484793,Leverage
SUP-0130,115,644132.3,0.9478260869565217,17.278260869565216,48.834782608695654,0.8854782608695652,0.3130434782608696,0.13043478260869565,0.2948985003956566,-1.0052871295187003,-0.05826787734650935,Bottleneck
SUP-0131,121,748550.52,1.0,18.553719008264462,52.247933884297524,0.8334710743801652,0.3094214876033058,0.08264462809917356,0.2867364359543192,-0.6181278998562594,-0.21134943291854483,Routine
SUP-0132,103,595704.47,0.9902912621359223,15.70873786407767,58.601941747572816,0.8353398058252428,0.2959223300970874,0.08737864077669903,0.31176995177551153,-1.184846610201513,0.25816040382532507,Bottleneck
SUP-0133,107,763048.14,0.9813084112149533,16.981308411214954,53.850467289719624,0.853177570093458,0.31355140186915886,0.06542056074766354,0.2955558140246391,-0.5643739918587969,-0.045939796191731275,Bottleneck
SUP-0134,115,1061279.95,0.9217391304347826,23.078260869565216,69.6086956521739,0.8050434782608695,0.2928695652173913,0.06086956521739131,0.3754544469245194,0.5414023546488862,1.4525790038373112,Strategic
SUP-0135,120,642293.16,0.9583333333333334,19.183333333333334,66.28333333333333,0.8126666666666666,0.3045,0.075,0.35386779632138987,-1.0121062461981591,1.047715984478987,Bottleneck
SUP-0136,106,1184875.95,0.9622641509433962,20.60377358490566,64.73584905660377,0.795754716981132,0.30556603773584906,0.09433962264150944,0.3514980574659069,0.9996684709393101,1.0032709408378728,Strategic
SUP-0137,133,1417254.35,0.9398496240601504,21.383458646616543,66.32330827067669,0.7845864661654135,0.32,0.15037593984962405,0.37770131428847226,1.8612752128871297,1.4947195619902165,Strategic
SUP-0138,120,891008.62,0.9916666666666667,15.483333333333333,47.78333333333333,0.8655833333333334,0.3084166666666667,0.075,0.26836283556787144,-0.08992536724102235,-0.555950893594527,Routine
SUP-0139,93,864374.38,0.978494623655914,17.397849462365592,50.086021505376344,0.8669892473118279,0.3210752688172043,0.053763440860215055,0.28080817040969996,-0.1886791272748993,-0.32253553270210733,Routine
SUP-0140,119,1428823.61,0.957983193277311,20.48739495798319,71.04201680672269,0.8115126050420167,0.30420168067226894,0.09243697478991597,0.37449511161037696,1.9041714218951409,1.4345864306029779,Strategic
SUP-0141,114,790150.53,0.9912280701754386,15.824561403508772,48.07017543859649,0.8556140350877194,0.302280701754386,0.05263157894736842,0.26600577758619304,-0.463884437120064,-0.60015810428272,Routine
SUP-0142,102,423244.08,0.9901960784313726,16.607843137254903,50.745098039215684,0.8505882352941176,0.3000980392156863,0.06862745098039216,0.278856850482359,-1.8242908732782457,-0.35913302492273025,Routine
SUP-0143,114,631769.51,1.0,16.140350877192983,40.833333333333336,0.8331578947368421,0.31859649122807016,0.10526315789473684,0.24921857150669907,-1.0511255689488932,-0.9150063438215122,Routine
